94,37,27,32
94,37,31,32
94,37,33,32
94,37,35,32
94,37,37,32
94,37,39,32
94,37,41,32
94,37,43,32
94,37,45,32
94,37,47,32
94,37,49,32
94,37,51,32
94,37,53,32
94,37,55,32
94,37,57,32
94,37,59,32
94,37,63,32
94,37,65,32
94,37,67,32
94,37,69,32
94,37,71,32
94,37,73,32
94,37,75,32
94,37,77,32
94,37,79,32
94,37,81,32
94,37,83,32
94,37,85,32
94,37,87,32
94,37,89,32
94,37,91,32
94,37,95,32
94,37,97,32
94,37,99,32
94,41,1,32
94,41,5,32
94,41,7,32
94,41,9,32
94,41,11,32
94,41,13,32
94,41,15,32
94,41,17,32
94,41,19,32
94,41,21,32
94,41,23,32
94,41,25,32
94,41,27,32
94,41,29,32
94,41,31,32
94,41,33,32
94,41,37,32
94,41,39,32
94,41,41,32
94,41,43,32
94,41,45,32
94,41,47,32
94,41,49,32
94,41,51,32
94,41,53,32
94,41,55,32
94,41,57,32
94,41,59,32
94,41,61,32
94,41,63,32
94,41,65,32
94,41,69,32
94,41,71,32
94,41,73,32
94,41,75,32
94,41,77,32
94,41,79,32
94,41,81,32
94,41,83,32
94,41,85,32
94,41,87,32
94,41,89,32
94,41,91,32
94,41,93,32
94,41,95,32
94,41,97,32
94,45,1,32
94,45,3,32
94,45,5,32
94,45,7,32
94,45,9,32
94,45,11,32
94,45,13,32
94,45,15,32
94,45,17,32
94,45,19,32
94,45,21,32
94,45,23,32
94,45,25,32
94,45,27,32
94,45,29,32
94,45,31,32
94,45,33,32
94,45,35,32
94,45,37,32
94,45,39,32
94,45,41,32
94,45,43,32
94,45,45,32
94,45,47,32
94,45,49,32
94,45,51,32
94,45,53,32
94,45,55,32
94,45,57,32
94,45,59,32
94,45,61,32
94,45,63,32
94,45,65,32
94,45,67,32
94,45,69,32
94,45,71,32
94,45,73,32
94,45,75,32
94,45,77,32
94,45,79,32
94,45,81,32
94,45,83,32
94,45,85,32
94,45,87,32
94,45,89,32
94,45,91,32
94,45,93,32
94,45,95,32
94,45,97,32
94,45,99,32
94,49,1,32
94,49,3,32
94,49,5,32
94,49,9,32
94,49,11,32
94,49,13,32
94,49,17,32
94,49,19,32
94,49,21,32
94,49,23,32
94,49,25,32
94,49,29,32
94,49,31,32
94,49,33,32
94,49,35,32
94,49,37,32
94,49,41,32
94,49,43,32
94,49,45,32
94,49,49,32
94,49,51,32
94,49,53,32
94,49,55,32
94,49,57,32
94,49,61,32
94,49,63,32
94,49,65,32
94,49,67,32
94,49,69,32
94,49,73,32
94,49,75,32
94,49,77,32
94,49,81,32
94,49,83,32
94,49,85,32
94,49,87,32
94,49,89,32
94,49,93,32
94,49,95,32
94,49,97,32
94,49,99,32
94,53,1,32
94,53,3,32
94,53,7,32
94,53,9,32
94,53,11,32
94,53,13,32
94,53,15,32
94,53,17,32
94,53,19,32
94,53,21,32
94,53,23,32
94,53,25,32
94,53,27,32
94,53,29,32
94,53,31,32
94,53,33,32
94,53,35,32
94,53,39,32
94,53,41,32
94,53,43,32
94,53,45,32
94,53,47,32
94,53,49,32
94,53,51,32
94,53,53,32
94,53,55,32
94,53,57,32
94,53,59,32
94,53,61,32
94,53,63,32
94,53,65,32
94,53,67,32
94,53,71,32
94,53,73,32
94,53,75,32
94,53,77,32
94,53,79,32
94,53,81,32
94,53,83,32
94,53,85,32
94,53,87,32
94,53,89,32
94,53,91,32
94,53,93,32
94,53,95,32
94,53,97,32
94,53,99,32
94,57,1,32
94,57,3,32
94,57,5,32
94,57,7,32
94,57,9,32
94,57,13,32
94,57,15,32
94,57,17,32
94,57,19,32
94,57,21,32
94,57,25,32
94,57,29,32
94,57,31,32
94,57,33,32
94,57,35,32
94,57,37,32
94,57,39,32
94,57,41,32
94,57,45,32
94,57,47,32
94,57,49,32
94,57,51,32
94,57,53,32
94,57,57,32
94,57,61,32
94,57,63,32
94,57,65,32
94,57,67,32
94,57,69,32
94,57,71,32
94,57,73,32
94,57,77,32
94,57,79,32
94,57,81,32
94,57,83,32
94,57,85,32
94,57,89,32
94,57,93,32
94,57,95,32
94,57,97,32
94,57,99,32
94,61,1,32
94,61,3,32
94,61,7,32
94,61,9,32
94,61,11,32
94,61,15,32
94,61,19,32
94,61,21,32
94,61,23,32
94,61,25,32
94,61,27,32
94,61,29,32
94,61,31,32
94,61,33,32
94,61,35,32
94,61,39,32
94,61,41,32
94,61,43,32
94,61,47,32
94,61,51,32
94,61,53,32
94,61,55,32
94,61,57,32
94,61,59,32
94,61,61,32
94,61,63,32
94,61,65,32
94,61,67,32
94,61,71,32
94,61,73,32
94,61,75,32
94,61,79,32
94,61,83,32
94,61,85,32
94,61,87,32
94,61,89,32
94,61,91,32
94,61,93,32
94,61,95,32
94,61,97,32
94,61,99,32
94,65,5,32
94,65,7,32
94,65,9,32
94,65,11,32
94,65,13,32
94,65,21,32
94,65,23,32
94,65,25,32
94,65,27,32
94,65,29,32
94,65,37,32
94,65,39,32
94,65,41,32
94,65,43,32
94,65,45,32
94,65,53,32
94,65,55,32
94,65,57,32
94,65,59,32
94,65,61,32
94,65,69,32
94,65,71,32
94,65,73,32
94,65,75,32
94,65,77,32
94,65,85,32
94,65,87,32
94,65,89,32
94,65,91,32
94,65,93,32
94,69,1,32
94,69,3,32
94,69,5,32
94,69,7,32
94,69,9,32
94,69,11,32
94,69,13,32
94,69,15,32
94,69,17,32
94,69,19,32
94,69,21,32
94,69,23,32
94,69,25,32
94,69,27,32
94,69,31,32
94,69,33,32
94,69,35,32
94,69,37,32
94,69,39,32
94,69,41,32
94,69,43,32
94,69,45,32
94,69,47,32
94,69,49,32
94,69,51,32
94,69,53,32
94,69,55,32
94,69,57,32
94,69,59,32
94,69,63,32
94,69,65,32
94,69,67,32
94,69,69,32
94,69,71,32
94,69,73,32
94,69,75,32
94,69,77,32
94,69,79,32
94,69,81,32
94,69,83,32
94,69,85,32
94,69,87,32
94,69,89,32
94,69,91,32
94,69,95,32
94,69,97,32
94,69,99,32
94,73,1,32
94,73,5,32
94,73,7,32
94,73,9,32
94,73,11,32
94,73,13,32
94,73,15,32
94,73,17,32
94,73,19,32
94,73,21,32
94,73,23,32
94,73,25,32
94,73,27,32
94,73,29,32
94,73,31,32
94,73,33,32
94,73,37,32
94,73,39,32
94,73,41,32
94,73,43,32
94,73,45,32
94,73,47,32
94,73,49,32
94,73,51,32
94,73,53,32
94,73,55,32
94,73,57,32
94,73,59,32
94,73,61,32
94,73,63,32
94,73,65,32
94,73,69,32
94,73,71,32
94,73,73,32
94,73,75,32
94,73,77,32
94,73,79,32
94,73,81,32
94,73,83,32
94,73,85,32
94,73,87,32
94,73,89,32
94,73,91,32
94,73,93,32
94,73,95,32
94,73,97,32
94,77,1,32
94,77,3,32
94,77,5,32
94,77,7,32
94,77,9,32
94,77,11,32
94,77,13,32
94,77,15,32
94,77,17,32
94,77,19,32
94,77,21,32
94,77,23,32
94,77,25,32
94,77,27,32
94,77,29,32
94,77,31,32
94,77,33,32
94,77,35,32
94,77,37,32
94,77,39,32
94,77,41,32
94,77,43,32
94,77,45,32
94,77,47,32
94,77,49,32
94,77,51,32
94,77,53,32
94,77,55,32
94,77,57,32
94,77,59,32
94,77,61,32
94,77,63,32
94,77,65,32
94,77,67,32
94,77,69,32
94,77,71,32
94,77,73,32
94,77,75,32
94,77,77,32
94,77,79,32
94,77,81,32
94,77,83,32
94,77,85,32
94,77,87,32
94,77,89,32
94,77,91,32
94,77,93,32
94,77,95,32
94,77,97,32
94,77,99,32
94,81,1,32
94,81,3,32
94,81,5,32
94,81,9,32
94,81,11,32
94,81,13,32
94,81,17,32
94,81,19,32
94,81,21,32
94,81,23,32
94,81,25,32
94,81,29,32
94,81,31,32
94,81,33,32
94,81,35,32
94,81,37,32
94,81,41,32
94,81,43,32
94,81,45,32
94,81,49,32
94,81,51,32
94,81,53,32
94,81,55,32
94,81,57,32
94,81,61,32
94,81,63,32
94,81,65,32
94,81,67,32
94,81,69,32
94,81,73,32
94,81,75,32
94,81,77,32
94,81,81,32
94,81,83,32
94,81,85,32
94,81,87,32
94,81,89,32
94,81,93,32
94,81,95,32
94,81,97,32
94,81,99,32
94,85,1,32
94,85,3,32
94,85,7,32
94,85,9,32
94,85,11,32
94,85,13,32
94,85,15,32
94,85,17,32
94,85,19,32
94,85,21,32
94,85,23,32
94,85,25,32
94,85,27,32
94,85,29,32
94,85,31,32
94,85,33,32
94,85,35,32
94,85,39,32
94,85,41,32
94,85,43,32
94,85,45,32
94,85,47,32
94,85,49,32
94,85,51,32
94,85,53,32
94,85,55,32
94,85,57,32
94,85,59,32
94,85,61,32
94,85,63,32
94,85,65,32
94,85,67,32
94,85,71,32
94,85,73,32
94,85,75,32
94,85,77,32
94,85,79,32
94,85,81,32
94,85,83,32
94,85,85,32
94,85,87,32
94,85,89,32
94,85,91,32
94,85,93,32
94,85,95,32
94,85,97,32
94,85,99,32
94,89,1,32
94,89,3,32
94,89,5,32
94,89,7,32
94,89,9,32
94,89,13,32
94,89,15,32
94,89,17,32
94,89,19,32
94,89,21,32
94,89,25,32
94,89,29,32
94,89,31,32
94,89,33,32
94,89,35,32
94,89,37,32
94,89,39,32
94,89,41,32
94,89,45,32
94,89,47,32
94,89,49,32
94,89,51,32
94,89,53,32
94,89,57,32
94,89,61,32
94,89,63,32
94,89,65,32
94,89,67,32
94,89,69,32
94,89,71,32
94,89,73,32
94,89,77,32
94,89,79,32
94,89,81,32
94,89,83,32
94,89,85,32
94,89,89,32
94,89,93,32
94,89,95,32
94,89,97,32
94,89,99,32
94,93,1,32
94,93,3,32
94,93,7,32
94,93,9,32
94,93,11,32
94,93,15,32
94,93,19,32
94,93,21,32
94,93,23,32
94,93,25,32
94,93,27,32
94,93,29,32
94,93,31,32
94,93,33,32
94,93,35,32
94,93,39,32
94,93,41,32
94,93,43,32
94,93,47,32
94,93,51,32
94,93,53,32
94,93,55,32
94,93,57,32
94,93,59,32
94,93,61,32
94,93,63,32
94,93,65,32
94,93,67,32
94,93,71,32
94,93,73,32
94,93,75,32
94,93,79,32
94,93,83,32
94,93,85,32
94,93,87,32
94,93,89,32
94,93,91,32
94,93,93,32
94,93,95,32
94,93,97,32
94,93,99,32
94,97,5,32
94,97,7,32
94,97,9,32
94,97,11,32
94,97,13,32
94,97,21,32
94,97,23,32
94,97,25,32
94,97,27,32
94,97,29,32
94,97,37,32
94,97,39,32
94,97,41,32
94,97,43,32
94,97,45,32
94,97,53,32
94,97,55,32
94,97,57,32
94,97,59,32
94,97,61,32
94,97,69,32
94,97,71,32
94,97,73,32
94,97,75,32
94,97,77,32
94,97,85,32
94,97,87,32
94,97,89,32
94,97,91,32
94,97,93,32
